speak     tell         6.81
assault   hurt         6.81
persuade  urge         6.81
sew       crochet      6.81
hop       jump         6.81
stop      disallow     6.81
pelt      hit          6.81
reduce    diminish     6.81
teach     inform       6.81
beat      abuse        6.81
grab      pick         6.81
acknowledgaccept       6.81
defend    justify      6.81
vanish    diminish     6.81
slither   crawl        6.81
mend      heal         6.81
hit       attack       6.81
crash     smash        6.81
change    shift        6.81
move      walk         6.81
decorate  adorn        6.81
do        achieve      6.81
agree     accept       6.81
live      survive      6.81
bounce    jump         6.81
add       gain         6.81
discover  learn        6.81
increase  magnify      6.81
integrate mix          6.81
snap      crack        6.81
conquer   defeat       6.81
move      advance      6.81
judge     decide       6.81
keep      reserve      6.81
write     compose      6.81
defeat    overcome     6.81
reach     get          6.81
crunch    smash        6.81
decline   deny         6.81
acquire   find         6.81
search    inquire      6.81
drift     flow         6.81
stand     rise         6.81
wag       wiggle       6.81
toss      flip         6.81
desire    hope         6.81
disallow  reject       6.81
join      add          6.81
retire    withdraw     6.81
accept    allow        6.94
punish    scold        6.94
drink     slurp        6.94
slip      fall         6.94
save      accumulate   6.94
tap       pat          6.97
succeed   overcome     6.97
pray      hope         6.97
reap      gain         6.97
brush     paint        6.97
spin      turn         6.97
associate connect      6.97
tell      instruct     6.97
supply    give         6.97
save      reserve      6.97
reject    dislike      6.97
abuse     hurt         6.97
cover     bury         6.97
snuggle   hug          6.97
change    affect       6.97
destroy   crush        6.97
fade      vanish       6.97
deliver   give         6.97
chew      bite         6.97
scribble  write        6.97
attack    fight        6.97
collect   acquire      6.97
lead      direct       6.97
grant     give         6.97
broil     cook         6.97
pretend   imagine      6.97
pop       explode      6.97
wander    search       6.97
diminish  shrink       6.97
advise    help         6.97
accomplishfinish       6.97
upset     disappoint   6.97
strive    seek         6.97
disintegradestroy      6.97
direct    steer        6.97
strain    struggle     6.97
presume   guess        6.97
comfort   snuggle      6.97
spend     buy          6.97
walk      tread        6.97
hunt      find         6.97
do        accomplish   6.97
erupt     burst        6.97
rush      hustle       6.97
catch     receive      6.97
rattle    shake        6.97
acknowledgrespond      6.97
collect   obtain       6.97
inhale    smell        6.97
take      reap         6.97
operate   perform      6.97
shun      disown       6.97
forgive   excuse       6.97
yearn     ache         6.97
spawn     reproduce    6.97
acceleratego           6.97
promote   advance      6.97
reduce    restrict     6.97
permit    approve      6.97
carry     hold         7.09
fix       heal         7.09
count     add          7.09
skip      miss         7.14
perform   entertain    7.14
tug       jerk         7.14
suppose   guess        7.14
realize   discover     7.14
overflow  spill        7.14
prohibit  stop         7.14
disturb   irritate     7.14
hit       abuse        7.14
compute   analyze      7.14
compute   understand   7.14
prosper   grow         7.14
insult    criticize    7.14
follow    chase        7.14
receive   acquire      7.14
wiggle    move         7.14
scream    roar         7.14
lose      fail         7.14
grab      reach        7.14
release   unload       7.14
grab      seize        7.14
bluff     lie          7.14
stir      blend        7.14
move      haul         7.14
attend    go           7.14
glide     fly          7.14
duplicate repeat       7.14
grow      raise        7.14
enter     participat   7.14
walk      wander       7.14
smother   cover        7.14
scramble  mix          7.14
beware    warn         7.14
admire    respect      7.14
accumulategrow         7.14
fight     argue        7.14
hunt      shoot        7.14
arrive    come         7.14
sew       mend         7.14
decrease  shrink       7.14
destroy   slay         7.14
reach     obtain       7.14
examine   analyze      7.14
sew       attach       7.14
discuss   explain      7.14
control   steer        7.14
loosen    relax        7.14
get       buy          7.14
kidnap    snatch       7.14
rescue    find         7.14
encourage boost        7.14
exploit   use          7.14
cope      manage       7.14
watch     examine      7.24
deny      object       7.24
assault   fight        7.24
comprehendlearn        7.3
preview   look         7.3
pull      tow          7.3
respond   speak        7.3
float     drift        7.3
make      compose      7.3
strike    blow         7.3
drag      pull         7.3
organize  prepare      7.3
squeeze   crush        7.3
hike      walk         7.3
crave     need         7.3
disintegradecay        7.3
shatter   break        7.3
tote      carry        7.3
accept    understand   7.3
reject    ignore       7.3
multiply  increase     7.3
betray    cheat        7.3
bump      hit          7.3
bother    aggravate    7.3
acquire   buy          7.3
annoy     disturb      7.3
prosper   gain         7.3
change    rearrange    7.3
make      prepare      7.3
touch     pat          7.3
define    clarify      7.3
integrate blend        7.3
comfort   soothe       7.3
dip       dunk         7.3
betray    deceive      7.3
deal      barter       7.3
carry     lift         7.3
amuse     laugh        7.3
retain    save         7.3
add       attach       7.3
fail      miss         7.3
evacuate  escape       7.3
bother    frustrate    7.3
rip       destroy      7.3
raise     rise         7.3
erode     decompose    7.3
beat      spank        7.3
vacate    evacuate     7.3
persuade  sway         7.3
notify    address      7.3
meet      visit        7.3
holler    call         7.3
rearrange scramble     7.3
slice     chop         7.3
invalidatenullify      7.3
commit    devote       7.3
withdraw  retreat      7.39
remove    detach       7.47
tend      help         7.47
rationalizthink        7.47
leave     evacuate     7.47
rise      lift         7.47
combine   join         7.47
do        perform      7.47
strive    try          7.47
talk      communicat   7.47
practice  repeat       7.47
desire    yearn        7.47
erode     deteriorat   7.47
stumble   fall         7.47
capture   take         7.47
aggravate frustrate    7.47
jog       run          7.47
stare     look         7.47
renounce  reject       7.47
pick      elect        7.47
yell      roar         7.47
blur      smear        7.47
conquer   win          7.47
sway      swing        7.47
stray     wander       7.47
remove    strip        7.47
crush     grind        7.47
squeak    squeal       7.47
bump      knock        7.47
avoid     shun         7.47
follow    trail        7.47
demolish  break        7.47
say       tell         7.47
fix       solve        7.47
develop   build        7.47
grab      grasp        7.47
break     split        7.47
seize     grasp        7.47
glide     soar         7.47
take      abduct       7.47
gather    meet         7.47
search    hunt         7.47
punch     strike       7.47
deterioratdissolve     7.47
embarrass ridicule     7.47
attach    join         7.47
retreat   escape       7.47
choose    determine    7.47
reject    condemn      7.47
direct    aim          7.47
overcome  surpass      7.47
deal      cope         7.47
cooperate collaborat   7.47
move      shift        7.55
ponder    reflect      7.55
inform    instruct     7.55
have      own          7.55
upset     frustrate    7.64
want      crave        7.64
seem      appear       7.64
descend   lower        7.64
call      yell         7.64
want      yearn        7.64
get       have         7.64
hold      hug          7.64
rinse     wash         7.64
unload    dump         7.64
originate begin        7.64
tap       touch        7.64
disown    renounce     7.64
tell      notify       7.64
tell      describe     7.64
spank     slap         7.64
hit       punch        7.64
achieve   excel        7.64
portray   imitate      7.64
leap      bound        7.64
combine   add          7.64
crack     break        7.64
exchange  barter       7.64
punish    prosecute    7.64
diminish  deteriorat   7.64
obtain    take         7.64
drink     sip          7.64
stare     watch        7.64
gain      obtain       7.64
know      comprehend   7.64
connect   attach       7.64
allow     admit        7.64
imagine   think        7.64
realize   acknowledg   7.64
climb     hike         7.64
get       reap         7.64
guess     suspect      7.64
overcome  beat         7.64
wipe      rub          7.64
decompose disintegra   7.64
bet       risk         7.64
rebel     protest      7.64
snap      break        7.7
examine   see          7.7
shine     polish       7.8
feel      touch        7.8
protect   defend       7.8
cook      bake         7.8
destroy   kill         7.8
kidnap    capture      7.8
attack    beat         7.8
lower     degrade      7.8
join      integrate    7.8
invent    create       7.8
restore   fix          7.8
diminish  fade         7.8
ignore    disregard    7.8
obtain    have         7.8
take      snatch       7.8
overcome  conquer      7.8
evaluate  examine      7.8
irritate  frustrate    7.8
erode     decay        7.8
command   tell         7.8
determine decide       7.8
adore     admire       7.8
leave     flee         7.8
forbid    stop         7.8
breathe   exhale       7.8
succeed   achieve      7.8
lounge    relax        7.8
predict   guess        7.8
succeed   prosper      7.8
dominate  control      7.8
worry     concern      7.8
win       achieve      7.8
control   operate      7.8
refuse    deny         7.8
insult    degrade      7.8
succeed   excel        7.8
tie       fasten       7.8
announce  inform       7.8
aim       strive       7.8
holler    scream       7.8
beat      assault      7.8
abduct    capture      7.8
holler    roar         7.8
teach     explain      7.8
raise     ascend       7.8
object    disagree     7.85
smell     sniff        7.97
describe  define       7.97
hit       slap         7.97
inhale    breathe      7.97
travel    go           7.97
grab      hold         7.97
swap      change       7.97
increase  add          7.97
scream    squeal       7.97
adjourn   finish       7.97
split     crack        7.97
betray    lie          7.97
hit       beat         7.97
concentratthink        7.97
reject    refuse       7.97
tell      announce     7.97
stop      adjourn      7.97
shun      reject       7.97
punish    reprimand    7.97
obey      follow       7.97
disintegraperish       7.97
look      see          7.97
remark    say          7.97
do        participat   7.97
disguise  hide         7.97
jump      pounce       7.97
grab      snatch       7.97
divide    separate     7.97
make      construct    7.97
think     analyze      7.97
debate    argue        7.97
bother    nag          7.97
decompose deteriorat   7.97
hold      capture      7.97
decrease  diminish     7.97
croak     die          7.97
get       receive      7.97
save      protect      7.97
perceive  see          7.97
see       preview      7.97
evaluate  think        7.97
smear     spread       7.97
understandrealize      7.97
flex      bend         7.97
examine   observe      7.97
overpower conquer      7.97
command   instruct     7.97
triumph   conquer      7.97
respond   say          7.97
advise    notify       7.97
search    examine      7.97
commit    dedicate     7.97
devote    dedicate     7.97
help      assist        8
yell      scream        8
purchase  acquire       8
decay     deteriorat   8.13
delay     pause        8.13
compose   create       8.13
annoy     aggravate    8.13
assault   hit          8.13
increase  raise        8.13
disintegradissolve     8.13
insult    offend       8.13
kill      annihilate   8.13
scribble  draw         8.13
nag       complain     8.13
haul      pull         8.13
watch     see          8.13
amuse     entertain    8.13
think     reflect      8.13
detach    separate     8.13
rearrange organize     8.13
explain   describe     8.13
let       permit       8.13
toss      fling        8.13
retain    hold         8.13
burst     explode      8.13
take      seize        8.13
repeat    mimic        8.13
justify   explain      8.13
hesitate  pause        8.13
swallow   gulp         8.13
bother    disturb      8.13
look      seek         8.13
fold      bend         8.13
wander    drift        8.13
grow      develop      8.13
obtain    receive      8.13
amaze     surprise     8.13
multiply  reproduce    8.13
smear     smudge       8.13
mix       combine      8.13
create    design       8.13
advise    tell         8.13
analyze   evaluate     8.13
beat      win          8.13
enrage    upset        8.13
collect   get          8.13
crush     demolish     8.13
crave     yearn        8.13
delay     hesitate     8.13
veer      avoid        8.13
smash     shatter      8.13
involve   include      8.13
decay     decompose    8.3
accomplishsucceed      8.3
break     destroy      8.3
rise      wake         8.3
look      examine      8.3
disprove  dislike      8.3
aggravate irritate     8.3
tell      talk         8.3
blend     mix          8.3
deny      reject       8.3
frustrate annoy        8.3
develop   create       8.3
perceive  understand   8.3
soothe    console      8.3
tumble    fall         8.3
go        start        8.3
save      help         8.3
rejoice   celebrate    8.3
unite     combine      8.3
say       announce     8.3
correct   fix          8.3
console   comfort      8.3
spank     hit          8.3
fly       soar         8.3
differ    disagree     8.3
exist     live         8.3
throw     fling        8.3
rearrange move         8.3
fade      disappear    8.3
descend   fall         8.3
accept    take         8.3
explode   erupt        8.3
climb     ascend       8.3
request   ask          8.3
deceive   cheat        8.3
define    explain      8.3
hold      embrace      8.3
disgust   offend       8.3
carry     haul         8.3
wreck     smash        8.3
capture   seize        8.3
stir      mix          8.3
look      watch        8.3
flee      run          8.3
promise   swear        8.3
dash      run          8.3
presume   suppose      8.3
examine   study        8.3
humiliate ridicule     8.3
allow     grant        8.3
command   control      8.3
climb     rise         8.3
verify    certify      8.3
engage    involve      8.3
gamble    risk         8.3
go        leave        8.45
originate start        8.45
drag      haul         8.45
defeat    beat         8.47
thaw      melt         8.47
ridicule  tease        8.47
combine   integrate    8.47
grasp     understand   8.47
choose    elect        8.47
restore   repair       8.47
achieve   accomplish   8.47
wrap      cover        8.47
acquire   accumulate   8.47
marry     wed          8.47
keep      save         8.47
defrost   thaw         8.47
retreat   leave        8.47
use       operate      8.47
recommend suggest      8.47
fasten    attach       8.47
ignore    avoid        8.47
deny      forbid       8.47
evaluate  judge        8.47
add       accumulate   8.47
blame     accuse       8.47
educate   inform       8.47
throw     chuck        8.47
speak     communicat   8.47
collect   accumulate   8.47
cuddle    hug          8.47
win       succeed      8.47
conquer   beat         8.47
exist     be           8.47
demolish  smash        8.47
snuggle   cuddle       8.47
inquire   ask          8.47
overpower dominate     8.47
notify    announce     8.47
tear      split        8.47
blend     combine      8.47
block     stop         8.47
imitate   impersonat   8.47
make      create       8.6
annihilatedemolish     8.6
throw     toss         8.6
shun      ignore       8.63
disturb   interrupt    8.63
remember  retain       8.63
vacate    leave        8.63
gain      get          8.63
assault   attack       8.63
boom      explode      8.63
attempt   try          8.63
portray   show         8.63
suggest   advise       8.63
deny      prohibit     8.63
snooze    doze         8.63
vary      differ       8.63
abduct    kidnap       8.63
overcome  triumph      8.63
irritate  bother       8.63
like      enjoy        8.63
connect   join         8.63
inform    tell         8.63
glow      shine        8.63
recommend advise       8.63
dislike   despise      8.63
humiliate degrade      8.63
stink     smell        8.63
crave     desire       8.63
hug       embrace      8.63
vary      change       8.63
upset     offend       8.63
grow      increase     8.63
detach    release      8.63
tow       haul         8.63
have      possess      8.63
notify    inform       8.75
attend    come         8.75
start     begin        8.8
let       allow        8.8
doze      nap          8.8
doubt     disbelieve   8.8
look      glance       8.8
humiliate embarrass    8.8
rationalizjustify      8.8
think     ponder       8.8
acquire   gain         8.8
disallow  forbid       8.8
melt      defrost      8.8
pop       burst        8.8
spring    bounce       8.8
reduce    subtract     8.8
decide    choose       8.8
grasp     clench       8.8
admire    like         8.8
instruct  teach        8.8
explain   clarify      8.8
persuade  convince     8.8
snooze    nap          8.8
annihilatedestroy      8.8
pause     wait         8.8
like      prefer       8.8
own       possess      8.8
refrain   abstain      8.8
produce   make         8.9
pardon    forgive      8.96
look      inspect      8.96
strike    hit          8.96
frighten  scare        8.96
talk      say          8.96
cry       sob          8.96
examine   inspect      8.96
accumulategather       8.96
ascend    rise         8.96
bother    annoy        8.96
ignore    neglect      8.96
mistreat  abuse        8.96
bound     tie          8.96
destroy   demolish     9.13
remember  recall       9.13
decrease  lower        9.13
assume    suppose      9.13
remain    stay         9.13
decline   reject       9.13
lower     reduce       9.13
accumulategain         9.13
yell      holler       9.13
shrink    reduce       9.13
avoid     miss         9.13
soak      drench       9.13
separate  split        9.13
admit     confess      9.13
roam      wander       9.13
wreck     destroy      9.13
toss      chuck        9.13
discover  find         9.13
lift      raise        9.13
refuse    decline      9.13
select    choose       9.13
ban       forbid       9.13
restore   mend         9.13
gamble    bet          9.13
restrict  limit        9.13
obtain    get          9.3
say       speak        9.3
disperse  spread       9.3
look      observe      9.3
lie       deceive      9.3
demolish  wreck        9.3
annoy     irritate     9.3
fix       mend         9.3
join      unite        9.3
prohibit  ban          9.3
push      shove        9.3
grasp     hold         9.3
observe   see          9.3
divide    split        9.3
speak     talk         9.3
giggle    laugh        9.3
munch     chew         9.3
capture   catch        9.3
aid       help         9.3
weep      cry          9.3
make      build        9.3
pull      tug          9.3
mend      repair       9.3
steal     rob          9.46
buy       purchase     9.46
slay      kill         9.46
smash     break        9.46
retain    keep         9.46
reproduce breed        9.46
hate      despise      9.46
perish    die          9.46
smash     crush        9.46
depend    rely         9.46
prohibit  forbid       9.46
vanish    disappear    9.46
desire    want         9.46
watch     observe      9.46
plead     beg          9.46
search    seek         9.63
alter     change       9.63
teach     educate      9.63
perspire  sweat        9.63
exchange  swap         9.63
assist    aid          9.63
search    look         9.63
gather    collect      9.63
choose    pick         9.63
depart    go           9.63
prohibit  disallow     9.63
jump      leap         9.63
condemn   damn         9.63
scold     reprimand    9.63
select    pick         9.63
imitate   mimic        9.63
decrease  reduce       9.63
excuse    pardon       9.63
allow     permit       9.63
get       acquire      9.66
depart    leave        9.66
reply     respond      9.79
hurry     rush         9.79
flee      escape       9.79
understandcomprehend   9.79
save      rescue       9.79
triumph   succeed      9.79
triumph   win          9.79
obtain    acquire      9.79
rip       tear         9.96
build     construct    9.96
repair    fix          9.96
